motion,50331011,CHOCOBO051_NIGIRARE,
motion,50331010,CHOCOBO051_CHO_URESII,
motion,5033100F,CHOCOBO051_CHO_NIGIRARE,
motion,5033100A,CHOCOBO051_JUMPOFF,
motion,50331009,CHOCOBO051_STEPDOWN_RUN2,
motion,50331008,CHOCOBO051_STEPUP_RUN2,
motion,50331007,CHOCOBO051_STEPDOWN_RUN,
motion,50331006,CHOCOBO051_STEPUP_RUN,
motion,50331005,CHOCOBO051_HJUMP,
motion,50331003,CHOCOBO051_IDLING,
motion,50351002,SEABIRD_HI053_KEZUKUROI,
motion,50351003,SEABIRD_HI053_STAND,
motion,50361001,IRUKA054_OYOGI_JUMP,
motion,50361000,IRUKA054_OYOGI,
motion,503A1003,ICESCOOT058_RIDE,
motion,503A1002,ICESCOOT058_NORISUTE,
motion,503A1001,ICESCOOT058_IDLING,
motion,503A1000,ICESCOOT058_STAND,
motion,503B1000,SCOPE_LO059_KURUKURU,
motion,503D1003,ANCHOR_LO061_SHOOT_ACTION,
motion,503D1004,ANCHOR_LO061_KAMAE_HURIMUKI,
motion,503D1002,ANCHOR_LO061_KAMAE_THANKS,
motion,503D1000,ANCHOR_LO061_WARIKOMI_KAMAE,
motion,503D1001,ANCHOR_LO061_MORI_KAMAE,
motion,503D1005,ANCHOR_LO061_UDE_HANARE,
motion,503D1006,ANCHOR_LO061_SASAERARE,
motion,50431000,HORROREYES067_GYORO,
motion,50441000,HORRORMOUTH068_BAKUBAKU,
motion,50451001,BREAKSPHERE069_SPHERE_NAGE,
motion,50451000,BREAKSPHERE069_RAKKA,
motion,50481001,SEABIRD_HI072_HABATAKI,
motion,50481000,SEABIRD_HI072_FLY,
motion,50491000,SEABIRD_LO073_FLY,
motion,504F1000,ALBDMASK079_BODY_LANGUAGE,
motion,50541000,CAGE_S084_OPEN,
motion,50551003,WAGONCLOTH085_MOVE_LOOP,
motion,50551002,WAGONCLOTH085_STOP,
motion,50551001,WAGONCLOTH085_STAND,
motion,50551000,WAGONCLOTH085_MOVE,
motion,50561001,WAGON086_MOVE,
motion,50561000,WAGON086_STAND,
motion,50571001,FEATHER087_EV_IDLE,
motion,50571000,FEATHER087_HIRARI,
motion,50581000,OLDSWORD088_STAND,
motion,505D1000,FISH_B093_SWIM,
motion,505E1000,FISH_C094_SWIM,
motion,505F1000,FISH_D095_SWIM,
motion,50601000,FISH_E096_SWIM,
motion,50631001,BALLOON099_RUN_IDL,
motion,50631000,BALLOON099_STAND_IDL,
motion,50641000,_10BALLOONS100_FUWAFUWA,
motion,50661000,SHIN3PART102_IDLE,
motion,50661002,SHIN3PART102_IDLE2,
motion,50661001,SHIN3PART102_RUN,
motion,50661003,SHIN3PART102_IDLE3,
motion,506A1000,FRUIT_A106_NAGERARERU,
motion,506D1000,SAIDAN109_STAND,
motion,506E1000,SPHERE_A110_SPHERE_NAGE,
motion,50781000,STAIRSRIDE120_C_LIFT_MOVE,
motion,507A1000,EMPTY_GLASS122_12_17_01_F122,
motion,507B1004,LEAF_LO123_IDLE4,
motion,507B1003,LEAF_LO123_IDLE3,
motion,507B1002,LEAF_LO123_IDLE0,
motion,507B1001,LEAF_LO123_IDLE2,
motion,507B1000,LEAF_LO123_IDLE1,
motion,507C1000,GAREKI_A124_HOURAKU,
motion,507D1000,GAREKI_B125_HAIDE,
motion,507E1000,HOVER126_STOP,
motion,507E1001,HOVER126_STAND,
motion,507E1002,HOVER126_RUN,
motion,507F1000,SEALBREAKER127_STAND,
motion,50801001,AIRSHIP128_K_FLY0,
motion,50801000,AIRSHIP128_K_STAND0,
motion,50931003,OPENSTONE147_TOJIRU,
motion,50931002,OPENSTONE147_IDLE,
motion,50931001,OPENSTONE147_HIRAKU,
motion,50931000,OPENSTONE147_STAND,
motion,509C1000,SIPAHU_KURA156_C_KURA_YURE,
motion,509E1001,TRUMPET158_WALK,
motion,509E1002,TRUMPET158_ENSOU,
motion,509F1000,SAIDAN_2PUT159_STAND,
motion,50A81001,BREAK_PILLAR168_KOWARE,
motion,50A81000,BREAK_PILLAR168_KOWASHIOI,
motion,50AC1001,MINI_AIRSHIP172_K_FLY0,
motion,50AC1000,MINI_AIRSHIP172_K_IDLE0,
motion,6001105B,K001_S_SYAGAMI_NAKU,
motion,6001105A,K001_SIMO_CRY,
motion,6001103B,K001_SIGN_PLEASE,
motion,6001103C,K001_SIGN_PLEASE2,
motion,6001103D,K001_SIGN_PLEASE3,
motion,6001103F,K001_BOLL_STAND,
motion,6001103E,K001_ATAMA_BOLL,
motion,60011040,K001_AWATE_TALK,
motion,60011039,K001_KANKI_MOVE,
motion,60011038,K001_KANKI_IDL,
motion,6001103A,K001_GATE_ESCAPE,
motion,60011059,K001_BZ_KEEPCATCH3,
motion,60011058,K001_BZ_KEEPCATCH2,
motion,60011057,K001_BZ_KEEPCATCH1,
motion,60011056,K001_BZ_KEEPIDLE2,
motion,60011055,K001_BZ_VOLL0,
motion,60011054,K001_BZ_VOID1,
motion,60011052,K001_BZ_VOID0,
motion,60011051,K001_BZ_TACL3,
motion,60011050,K001_BZ_TACL2,
motion,6001104F,K001_BZ_TACL1,
motion,6001104E,K001_BZ_TACL0,
motion,6001104D,K001_BZ_DMG0,
motion,6001104C,K001_BZ_SLEEP0,
motion,6001104B,K001_BZ_SHOT0,
motion,6001104A,K001_BZ_PCT1,
motion,60011049,K001_BZ_PCT0,
motion,60011048,K001_BZ_PCAT2,
motion,60011047,K001_BZ_PCAT1,
motion,60011046,K001_BZ_PCAT0,
motion,60011045,K001_BZ_PAS5,
motion,60011044,K001_BZ_PAS0,
motion,60011043,K001_BZ_SWIM0,
motion,60011042,K001_BZ_IDLE0,
motion,60011041,K001_YOROKOBI2,
motion,60011036,K001_IKENIE,
motion,60011035,K001_RUN2,
motion,60011037,K001_LAST_TALK,
motion,60011034,K001_SYAGAMI_LOOP,
motion,60011009,K001_NADENADE,
motion,60011000,K001_WALK,
motion,60011001,K001_STAND,
motion,60011002,K001_HALFTURN_R,
motion,60011003,K001_HALFTURN_L,
motion,60011004,K001_FULLTURN_R,
motion,60011005,K001_FULLTURN_L,
motion,60011007,K001_RUN,
motion,60011025,K001_KEN_KUNREN,
motion,6001102D,K001_UTSU_TALK,
motion,60011032,K001_DAKARE_TATI,
motion,60011033,K001_NAKI_DAKARE,
motion,6001102F,K001_ATAMAITAI,
motion,60011030,K001_SHOOT,
motion,6001102C,K001_TAIIKU,
motion,60011031,K001_K_SLEEP0,
motion,60011027,K001_C_INO_TOBIKOMI,
motion,60011029,K001_YOROKOBI,
motion,6001102A,K001_GIMON,
motion,6001102B,K001_HITEI,
motion,6001102E,K001_MOGOMOGO,
motion,60011026,K001_TESURIJUMP0,
motion,60011012,K001_GLASS_STAND,
motion,60011013,K001_GLASS_WALK,
motion,60011022,K001_PRAY_EASY,
motion,60011021,K001_LOOK_UP_ALL,
motion,60011023,K001_FUSEN_STAND,
motion,60011024,K001_FUSEN_RUN,
motion,6001101E,K001_TB_KEIREI,
motion,60011020,K001_BYEBYE,
motion,6001101F,K001_SYAGAMI,
motion,6001100F,K001_SYAGAMI_NAKU,
motion,6001100E,K001_NAKU,
motion,6001101D,K001_UNADUKI,
motion,6001101C,K001_DADA_RET,
motion,6001101B,K001_DADA,
motion,60011014,K001_GLASS_WATASU,
motion,6001100A,K001_PRAY_FORMAL2,
motion,6001100B,K001_MIAGE_RHANDHURU,
motion,6001100C,K001_MIAGE_OUT,
motion,6001100D,K001_MIAGE_IN,
motion,60011006,K001_KAIWA,
motion,60011008,K001_JOY,
motion,60021056,K002_KANKI_MOVE,
motion,60021055,K002_KANKI_IDL,
motion,60021057,K002_GATE_ESCAPE,
motion,60021051,K002_SIT_GROUND,
motion,60021050,K002_HATA_ORI,
motion,60021052,K002_TALK_FR_SIT,
motion,60021053,K002_TALK_RG_SIT,
motion,60021054,K002_TALK_LF_SIT,
motion,6002101D,K002_RUN,
motion,6002100B,K002_STAND,
motion,60021045,K002_KAYUI,
motion,6002103E,K002_CHO_STAND_RIDE,
motion,6002103F,K002_CHO_RUN_RIDE,
motion,60021040,K002_CHO_KEIREI,
motion,6002100A,K002_WALK,
motion,6002100C,K002_HALFTURN_R,
motion,6002100D,K002_HALFTURN_L,
motion,6002100E,K002_FULLTURN_R,
motion,6002100F,K002_FULLTURN_L,
motion,60021010,K002_PRAY_EASY,
motion,60021047,K002_SPHERE_SHOW,
motion,6002104D,K002_UTUMUKI_KUYASI,
motion,60021046,K002_DAISUKI,
motion,60021016,K002_03_31_01_130,
motion,6002104C,K002_CIDNAGE0,
motion,6002104B,K002_MUNAGURA_R0,
motion,6002104A,K002_CIDMUNAGURA0,
motion,60021049,K002_LOOKBACK_L0,
motion,60021048,K002_ST_WAKKACALL0,
motion,60021044,K002_HITEI,
motion,60021043,K002_GAKKARI_ALL,
motion,60021041,K002_HETARI_IYAIYA,
motion,60021042,K002_DEAD,
motion,6002103A,K002_KAIWA_MIBURI,
motion,6002103B,K002_IKARI,
motion,60021030,K002_UNADUKI,
motion,60021020,K002_UTAU_ARUKU,
motion,6002103D,K002_ST_SUWARI,
motion,6002103C,K002_OUEN01,
motion,60021035,K002_CATCH_TACHI,
motion,60021034,K002_TORARE_OIOI,
motion,60021033,K002_ABARE_YOROKE,
motion,60021032,K002_SOUGANKYOU,
motion,60021036,K002_WATASU,
motion,60021031,K002_TB_KEIREI,
motion,60021038,K002_SUWARI,
motion,60021037,K002_OOI,
motion,60021039,K002_ATAMA_KAKAE,
motion,60021023,K002_KUTUROGI_SUWARI,
motion,60021024,K002_KUTUROGI_S_H,
motion,60021022,K002_KEIKAI_IDLE,
motion,6002101E,K002_TBKEIREI_HETA,
motion,60021017,K002_03_31_02_130,
motion,60021018,K002_03_31_03_130,
motion,60021019,K002_03_31_04_130,
motion,60021015,K002_03_30_01_130,
motion,60021014,K002_03_21_01_027,
motion,60021013,K002_03_20_02_027,
motion,6002101A,K002_SLEEP,
motion,6002101C,K002_RUN_TALK,
motion,60021011,K002_KAIWA,
motion,60021002,K002_REN_HEDHING,
motion,60021000,K002_REN_SHOOTMANE,
motion,60021004,K002_SURPRISE_FRONT,
motion,60021005,K002_DOYOMEKI,
motion,60021001,K002_REN_PASS,
motion,60021006,K002_OKINODOKU,
motion,60021003,K002_REN_HIROU,
motion,60021007,K002_TALK_LEFT,
motion,60021008,K002_TALKKOSO_RIGHT,
motion,60021009,K002_SURPRISE_YOKERU,
motion,60021012,K002_JOY,
motion,60031009,K003_STAND,
motion,6003100A,K003_WALK,
motion,6003100B,K003_RUN,
motion,60031010,K003_KAIWA,
motion,6003100F,K003_FULLTURN_L,
motion,6003100E,K003_FULLTURN_R,
motion,6003100D,K003_HALFTURN_L,
motion,6003100C,K003_HALFTURN_R,
motion,60031001,K003_03_31_01_028,
motion,60031002,K003_03_31_02_028,
motion,60031003,K003_03_31_03_028,
motion,60031004,K003_03_31_04_028,
motion,60031000,K003_03_30_01_028,
motion,60041105,K004_BZ_DMG1,
motion,60041104,K004_BZ_SLEEP1,
motion,600410FA,K004_YOH,
motion,600410F8,K004_KANKI_MOVE,
motion,600410F7,K004_KANKI_IDL,
motion,600410F9,K004_GATE_ESCAPE,
motion,60041103,K004_KIPA_PRAY_EASY,
motion,60041102,K004_BZ_SHOT2,
motion,60041101,K004_BZ_SHOT1,
motion,60041100,K004_BZ_KEEPCATCH3,
motion,600410FF,K004_BZ_KEEPCATCH2,
motion,600410FE,K004_BZ_PCT1,
motion,600410FD,K004_BZ_TACL3,
motion,600410FC,K004_BZ_TACL2,
motion,600410FB,K004_BZ_PAS5,
motion,600410F6,K004_BZ_VOLL0,
motion,600410F5,K004_BZ_PCAT2,
motion,600410F4,K004_BZ_PCAT1,
motion,600410F3,K004_BZ_PCAT0,
motion,600410F1,K004_ACHILESS_ALL,
motion,600410F2,K004_KUSSIN_ALL,
motion,600410F0,K004_BZ_KEEPIDLE2,
motion,600410EC,K004_PREPARE_BTL,
motion,600410EE,K004_TALK_FR_SIT,
motion,600410EF,K004_TALK_RG_SIT,
motion,600410EA,K004_BALL_USSU,
motion,600410E9,K004_TRPH_USSU,
motion,600410E8,K004_BALL_UKETORU,
motion,600410E7,K004_TRPH_UKETORU,
motion,600410ED,K004_K_BR_IDLE1,
motion,600410D7,K004_BODYLANGUAGE,
motion,600410E6,K004_RUN_01_N122,
motion,600410E5,K004_IDLE1_N122,
motion,600410BA,K004_RIDE_HOB,
motion,600410E4,K004_KUYOU,
motion,600410D6,K004_SASHIZU,
motion,6004101C,K004_RUN,
motion,60041001,K004_STAND,
motion,600410DC,K004_CHO_STAND_RIDE,
motion,600410DD,K004_CHO_RUN_RIDE,
motion,60041002,K004_WALK,
motion,60041003,K004_HALFTURN_R,
motion,60041005,K004_FULLTURN_R,
motion,60041004,K004_HALFTURN_L,
motion,60041006,K004_FULLTURN_L,
motion,60041008,K004_PRAY_EASY,
motion,600410E3,K004_OITATE2,
motion,600410C9,K004_SWIM1,
motion,600410CB,K004_SWIM_STAND,
motion,600410CC,K004_ODOROKI,
motion,600410E2,K004_BZ_TACL1,
motion,6004105C,K004_JECT_RENSYUU,
motion,6004108A,K004_KEN_KUNREN,
motion,600410E1,K004_BZ_SLEEP0,
motion,600410BF,K004_C_HEI_OTOSU,
motion,600410D1,K004_KANGAE,
motion,600410C1,K004_C_HEI_KINMOTI,
motion,600410D2,K004_C_ISA_KOSINITE,
motion,600410D3,K004_C_ISA_KOSITALK1,
motion,600410D4,K004_C_ISA_KOSITALK2,
motion,600410D5,K004_C_ISA_TALK01,
motion,600410BE,K004_C_HEI_JUUWALK,
motion,600410C0,K004_C_HEI_BACKWALK,
motion,600410BC,K004_C_HEI_JUUAGESAG,
motion,600410BD,K004_C_HEI_JUURUN,
motion,600410B3,K004_DEAD,
motion,60041088,K004_OITATE,
motion,60041096,K004_NAGURU,
motion,600410AE,K004_AKUSYU,
motion,600410B4,K004_KAKAE,
motion,600410B5,K004_NAGEKOMI,
motion,600410AB,K004_JIRONIRAMI,
motion,600410AC,K004_AKYUSITE,
motion,600410AD,K004_AURONSAN,
motion,600410AF,K004_KANGEKI,
motion,600410AA,K004_MAKENAI,
motion,6004108C,K004_OREHA,
motion,600410E0,K004_BZ_TACL0,
motion,600410DF,K004_BZ_SWIM1,
motion,600410DE,K004_K_GUN_HIJI0,
motion,6004109B,K004_IKAKU,
motion,600410DB,K004_K_SEKIBARAI0,
motion,600410DA,K004_K_PILOT3,
motion,600410D9,K004_K_PILOT2,
motion,600410D8,K004_K_PILOT1,
motion,600410A3,K004_GUN_STAND,
motion,600410CA,K004_SWIM2,
motion,600410B1,K004_GUN_BATTLE,
motion,600410B2,K004_TAORE,
motion,600410A8,K004_ENKAI1,
motion,600410A9,K004_ENKAI2,
motion,60041092,K004_KOKE_RUN,
motion,60041091,K004_NORISUTE,
motion,600410D0,K004_K_BR_CRY0,
motion,600410CF,K004_PILOT1,
motion,600410CE,K004_K_BR_SING0,
motion,600410CD,K004_K_BR_IDLE0,
motion,6004108E,K004_C_ALBD_TURESARU,
motion,600410BB,K004_K_RINTALK0,
motion,600410B9,K004_PILOT0,
motion,600410B8,K004_ST_WAKKACALL1,
motion,600410B7,K004_ST_WAKKACALL0,
motion,600410B6,K004_ST_KYORO0,
motion,600410B0,K004_ST_SUWARI2,
motion,600410A7,K004_BZE_HITOUCH0,
motion,600410A6,K004_BZ_UNAZUKI1,
motion,600410A5,K004_BZ_UNAZUKI0,
motion,600410A4,K004_BZ_IDLETURNL0,
motion,600410A2,K004_DUM_CHO_RIDE,
motion,60041097,K004_TSUKITSUKE,
motion,6004109D,K004_ZURU,
motion,60041099,K004_KOROGARU,
motion,600410A0,K004_SHIGAMI,
motion,6004109A,K004_KNIFE,
motion,6004109E,K004_TSUKAMI,
motion,6004109F,K004_MOCHIAGE,
motion,60041098,K004_SHIMEDASHI,
motion,6004109C,K004_KEIREI,
motion,600410A1,K004_BZE_KYORO0,
motion,60041095,K004_BZE_KEIREI0,
motion,60041094,K004_BZ_IDLE2,
motion,60041093,K004_BZ_KICKOFF0,
motion,60041090,K004_BZE_TEST0,
motion,6004108F,K004_BZE_SWIMTOSET0,
motion,6004108B,K004_HETARIKOMI,
motion,60041089,K004_KANTAN,
motion,60041079,K004_WARAI,
motion,6004107E,K004_GAKKARI_ALL,
motion,6004107D,K004_SIT_GROUND_ALL,
motion,6004107A,K004_YOROKOBI,
motion,6004107C,K004_MONONORU2,
motion,6004107B,K004_YAREYARE,
motion,60041087,K004_TENIN_OJIGI,
motion,6004105F,K004_HITEI,
motion,6004105E,K004_KAIWA_MIBURI,
motion,6004108D,K004_BZ_DMG0,
motion,6004103B,K004_UNADUKI,
motion,60041083,K004_BZE_PUNCH0,
motion,60041081,K004_BZ_SHOT0,
motion,6004105A,K004_BZ_PAS0,
motion,60041054,K004_BZ_SWIM0,
motion,60041053,K004_BZ_IDLE0,
motion,60041084,K004_BZE_LAUGH0,
motion,60041082,K004_BZE_BIGLAUGH0,
motion,60041078,K004_TRPH_STAND,
motion,60041086,K004_JUMP_RIDE_SLD,
motion,60041085,K004_RUN_RIDE_SLD,
motion,6004106B,K004_MIKUDASU,
motion,6004106A,K004_APPEAL,
motion,60041068,K004_TV_KOBASHIRI,
motion,60041069,K004_TV_SATUEI,
motion,60041067,K004_CAM_SATUEI,
motion,60041066,K004_CAM_KOBASHIRI,
motion,60041065,K004_CAM_STAND,
motion,60041044,K004_YOSEYO,
motion,6004106C,K004_OSAETUKE1,
motion,6004106D,K004_OSAETUKE2,
motion,60041080,K004_ST_SUWARI,
motion,6004107F,K004_OUEN02,
motion,60041071,K004_KABEMOTARE,
motion,6004106E,K004_BENTI_SUWARI,
motion,6004106F,K004_BENTI_FURIMUKI,
motion,60041070,K004_BENTI_TAMEIKI,
motion,60041075,K004_ENJIN_KIAI,
motion,60041076,K004_ENJIN_YES,
motion,60041074,K004_CATCH,
motion,60041077,K004_BALL_STAND,
motion,60041045,K004_TB_KEIREI,
motion,6004105D,K004_KEIBI_STAND,
motion,60041064,K004_BZ_PCT0,
motion,60041063,K004_BZ_PUNCH0,
motion,60041062,K004_BZ_KEEPCATCH1,
motion,60041061,K004_BZ_KEEPCATCH0,
motion,60041060,K004_BZ_KEEPIDLE0,
motion,6004104A,K004_SIIIIIN,
motion,60041049,K004_TESURI_TUKAMARI,
motion,60041048,K004_KOROGARI,
motion,6004104C,K004_MORI_KAMAE,
motion,6004104B,K004_WARIKOMI_KAMAE,
motion,6004104F,K004_KAMAE_SHOOT,
motion,6004104E,K004_KAMAE_THANKS,
motion,6004104D,K004_KAMAE_HURIMUKI,
motion,6004105B,K004_BLITZ_TOJO3,
motion,60041059,K004_BLITZ_TOJO2,
motion,60041058,K004_BLITZ_TOJO1,
motion,60041057,K004_BLITZ_TOJO0,
motion,60041052,K004_TESURI_GUTTARI,
motion,60041051,K004_MASUTO_TACHI,
motion,60041050,K004_KABE_TACHI,
motion,60041056,K004_BZ_VOID1,
motion,60041055,K004_BZ_VOID0,
motion,60041047,K004_LOOK_L,
motion,60041046,K004_LOOK_R,
motion,6004103E,K004_TOBIORI,
motion,6004103F,K004_OOH,
motion,6004103C,K004_WORK_NOKO,
motion,6004103D,K004_WORK_ONO,
motion,6004102E,K004_HAATAMEIKI,
motion,60041043,K004_KUKUKU,
motion,60041040,K004_KUSSIN,
motion,60041041,K004_ACHILESS,
motion,6004102D,K004_YAMETOKE,
motion,6004102C,K004_IBARI_TALK,
motion,6004102B,K004_UNUN,
motion,6004102A,K004_USIROSIMESU,
motion,6004102F,K004_GANBARU,
motion,60041030,K004_DOYOMEKI1A,
motion,60041035,K004_DOYOMEKI2A,
motion,6004103A,K004_YUUSYOUDA_A,
motion,60041014,K004_03_31_01_030,
motion,60041016,K004_03_31_02_030,
motion,60041018,K004_03_31_03_030,
motion,6004101A,K004_03_31_04_030,
motion,60041012,K004_03_30_01_030,
motion,6004100F,K004_03_21_01_110,
motion,60041010,K004_03_21_01_029,
motion,60041011,K004_03_21_01_030,
motion,6004100C,K004_03_20_02_029,
motion,6004100D,K004_03_20_02_030,
motion,6004100E,K004_03_20_02_110,
motion,60041029,K004_JUNBITYU,
motion,6004101F,K004_SURPRISE_FRONT,
motion,60041020,K004_DOYOMEKI,
motion,60041021,K004_REN_SHOOTMANE,
motion,60041022,K004_OKINODOKU,
motion,60041023,K004_REN_PASS,
motion,60041024,K004_SURPRISE_YOKERU,
motion,60041025,K004_TALKKOSO_RIGHT,
motion,60041026,K004_TALK_LEFT,
motion,60041027,K004_REN_HIROU,
motion,60041028,K004_REN_HEDHING,
motion,6004101E,K004_RUN_TALK,
motion,60041007,K004_KAIWA,
motion,60041000,K004_NIGE_MADOU,
motion,6004100A,K004_SLEEP,
motion,6004100B,K004_YAMERO,
motion,60041009,K004_JOY,
motion,6005101B,K005_SIT_GROUND,
motion,6005101A,K005_HATA_ORI,
motion,60051000,K005_WALK,
motion,60051001,K005_STAND,
motion,60051002,K005_HALFTURN_R,
motion,60051003,K005_HALFTURN_L,
motion,60051004,K005_FULLTURN_R,
motion,60051005,K005_FULLTURN_L,
motion,60051014,K005_ATOZUSARI,
motion,60051016,K005_IDLING,
motion,60051017,K005_KAIWA_MIBURI,
motion,60051018,K005_YOROKOBI,
motion,60051019,K005_GAKKARI_ALL,
motion,60051015,K005_YABAIYO,
motion,60051013,K005_SHIT,
motion,60051012,K005_MOMITE,
motion,60051011,K005_NEBUMI,
motion,60051010,K005_IRA_TACHI,
motion,6005100F,K005_UNADUKI,
motion,6005100A,K005_RUN,
motion,6005100B,K005_TB_KEIREI,
motion,6005100E,K005_GOANNAI,
motion,6005100D,K005_UROTAE,
motion,6005100C,K005_ERAI_STAND,
motion,60051009,K005_TEWOHURU,
motion,60051006,K005_KAIWA,
motion,60051007,K005_JOY,
motion,60061011,K006_DARIN_SOUSA,
motion,60061010,K006_C_KIN_SINDERU,
motion,6006100E,K006_C_KIN_JUUAGESAG,
motion,6006100F,K006_C_KIN_JUUWALK,
motion,6006100C,K006_TAMEIKI,
motion,6006100A,K006_SPHIRE_SASIDASU,
motion,6006100B,K006_MEIREI,
motion,6006100D,K006_UDEKUMI_ALL,
motion,60061004,K006_KAIWA,
motion,60061003,K006_UNADUKI,
motion,60061009,K006_FULLTURN_L,
motion,60061008,K006_FULLTURN_R,
motion,60061007,K006_HALFTURN_R,
motion,60061006,K006_HALFTURN_L,
motion,60061002,K006_STAND,
motion,60061001,K006_WALK,
motion,60061000,K006_RUN,
motion,60061005,K006_KAIWA_MIBURI,
motion,60071000,K007_WALK,
motion,60071001,K007_STAND,
motion,6007101D,K007_IKARI,
motion,60071021,K007_OOGYOU,
motion,60071020,K007_KAOTIKA,
motion,6007101C,K007_WARAI,
motion,6007101E,K007_KANGAE,
motion,6007101F,K007_LOOK_R,
motion,60071018,K007_GAKKARI_ALL,
motion,60071019,K007_MABUSHII,
motion,6007101A,K007_TATAREYO,
motion,6007101B,K007_MOKUMOKU,
motion,60071017,K007_HITEI,
motion,60071014,K007_CHOUSA,
motion,60071016,K007_KAIWA_MIBURI,
motion,60071015,K007_UNADUKI,
motion,6007100F,K007_KATAYOSEAI,
motion,60071009,K007_03_31_04_112,
motion,6007100A,K007_03_31_03_112,
motion,6007100B,K007_03_31_02_112,
motion,6007100C,K007_03_31_01_112,
motion,6007100D,K007_03_30_01_112,
motion,60071010,K007_SIT_TALK,
motion,60071012,K007_SITLOOK_L_RET,
motion,60071011,K007_SITLOOK_L,
motion,60071013,K007_RUN,
motion,6007100E,K007_PRAY_FORMAL2,
motion,60071007,K007_PRAY_EASY,
motion,60071005,K007_FULLTURN_L,
motion,60071004,K007_FULLTURN_R,
motion,60071003,K007_HALFTURN_L,
motion,60071002,K007_HALFTURN_R,
motion,60071006,K007_KAIWA,
motion,60071008,K007_JOY,
motion,600C1041,K012_CHO_JUMP_FALL2,
motion,600C1040,K012_KANGEKI,
motion,600C103F,K012_SIGN_PLEASE,
motion,600C103E,K012_WAKU_KYA,
motion,600C103C,K012_KANKI_MOVE,
motion,600C103B,K012_KANKI_IDL,
motion,600C103D,K012_GATE_ESCAPE,
motion,600C1039,K012_SIT_GROUND,
motion,600C103A,K012_TALK_SIT,
motion,600C1034,K012_KANGAE_N034,
motion,600C1035,K012_KANGAE_N051,
motion,600C1036,K012_KANGAE_N225,
motion,600C1037,K012_IKARI_N135,
motion,600C1038,K012_IKARI_N225,
motion,600C1017,K012_CHO_JUMP_FALL,
motion,600C1018,K012_FALL_STANDUP,
motion,600C101A,K012_CHO_STAND_RIDE,
motion,600C101B,K012_CHO_RUN_RIDE,
motion,600C101C,K012_CHO_KEIREI,
motion,600C1000,K012_WALK,
motion,600C1001,K012_STAND,
motion,600C1002,K012_HALFTURN_R,
motion,600C1003,K012_HALFTURN_L,
motion,600C1004,K012_FULLTURN_R,
motion,600C1005,K012_FULLTURN_L,
motion,600C1032,K012_K_NADE2,
motion,600C1031,K012_K_NADE1,
motion,600C1030,K012_K_NADE0,
motion,600C102D,K012_LOOK_R_ALL,
motion,600C102E,K012_LOOK_L_ALL,
motion,600C102F,K012_KAIWA_MIBURI,
motion,600C1028,K012_TB_KEIREI,
motion,600C102A,K012_HETARIKOMI,
motion,600C1029,K012_URESI_TALK,
motion,600C102C,K012_ST_WAKKACALL1,
motion,600C102B,K012_ST_WAKKACALL0,
motion,600C1027,K012_SIKARU,
motion,600C1026,K012_GAKKARI_ALL,
motion,600C1025,K012_KANGAE,
motion,600C1024,K012_IKARI,
motion,600C1023,K012_YOROKOBI,
motion,600C1022,K012_KAIFUKU,
motion,600C1016,K012_SETTOKU,
motion,600C1013,K012_RUN,
motion,600C1021,K012_ODOROKI,
motion,600C1020,K012_HITEI,
motion,600C101F,K012_UNADUKI,
motion,600C101E,K012_PRAY_EASY,
motion,600C101D,K012_LOOK_DOWN,
motion,600C1019,K012_JUMP_RIDE,
motion,600C1015,K012_ST_SUWARI,
motion,600C1014,K012_OUEN01,
motion,600C100C,K012_03_31_01_035,
motion,600C100D,K012_03_31_02_035,
motion,600C100E,K012_03_31_03_035,
motion,600C100F,K012_03_31_04_035,
motion,600C100B,K012_03_30_01_035,
motion,600C100A,K012_03_21_01_035,
motion,600C1009,K012_03_20_02_035,
motion,600C1006,K012_KAIWA,
motion,600C1008,K012_SLEEP,
motion,600C1007,K012_JOY,
motion,600E1067,K014_BZ_DMG1,
motion,600E1066,K014_BZ_SLEEP1,
motion,600E105D,K014_KANGEKI,
motion,600E105B,K014_SIGN_PLEASE,
motion,600E105A,K014_WAKU_KYA,
motion,600E1058,K014_KANKI_MOVE,
motion,600E1057,K014_KANKI_IDL,
motion,600E1059,K014_GATE_ESCAPE,
motion,600E1065,K014_BZ_SHOT2,
motion,600E1064,K014_BZ_SHOT1,
motion,600E1063,K014_BZ_KEEPCATCH3,
motion,600E1062,K014_BZ_KEEPCATCH2,
motion,600E1061,K014_BZ_PCT1,
motion,600E1060,K014_BZ_TACL3,
motion,600E105F,K014_BZ_TACL2,
motion,600E105E,K014_BZ_PAS5,
motion,600E1056,K014_BZ_VOLL0,
motion,600E1055,K014_BZ_PCAT2,
motion,600E1054,K014_BZ_PCAT1,
motion,600E1053,K014_BZ_PCAT0,
motion,600E1052,K014_BZ_KEEPIDLE2,
motion,600E1051,K014_BZ_KEEPCATCH1,
motion,600E1050,K014_BZ_VOID1,
motion,600E104F,K014_BZ_VOID0,
motion,600E104C,K014_IKAKU,
motion,600E104E,K014_RUN_01_N244,
motion,600E104D,K014_IDLE1_N244,
motion,600E102E,K014_CHO_STAND_RIDE,
motion,600E102F,K014_CHO_RUN_RIDE,
motion,600E1030,K014_CHO_KEIREI,
motion,600E1017,K014_RUN,
motion,600E1019,K014_LOOK_UP_RET,
